序號,避難收容處所名稱,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,預計收容人數,室內,室外,最近AQI站點,最近AQI站點經度,最近AQI站點緯度,距離(km),最近AQI值,風險等級
2142,石壁避難所,雲林縣古坑鄉,草嶺村,草嶺村石壁921地震時設置所以並無地址,120.7094,23.6069,20,是,否,嘉義站,120.45,23.48,29.97,55,Low Risk
2144,外湖避難所,雲林縣古坑鄉,草嶺村,草嶺村外湖原外湖公厝所以並無地址,120.6784,23.6074,20,是,否,嘉義站,120.45,23.48,27.25,55,Low Risk
2146,桂林國小,雲林縣古坑鄉,桂林村,桂林村95號,120.6079,23.612,150,是,是,嘉義站,120.45,23.48,21.78,55,Low Risk
2147,東榮國小,雲林縣北港鎮,溝皂里,溝皂里174號,120.2935,23.6128,100,是,否,嘉義站,120.45,23.48,21.74,55,Low Risk
2149,埔北社區活動中心,雲林縣口湖鄉,埔北村,林圍路39-2號,120.19068,23.613542,60,是,否,嘉義站,120.45,23.48,30.32,55,Low Risk
2150,興安府,雲林縣口湖鄉,埔北村,林圍路35號,120.19068,23.613542,100,是,否,嘉義站,120.45,23.48,30.32,55,Low Risk
2151,興昌國小,雲林縣古坑鄉,崁腳村,南昌路6號,120.54,23.6143,100,是,是,嘉義站,120.45,23.48,17.53,55,Low Risk
2156,仁德國小,雲林縣元長鄉,內寮村,內寮村內寮路6號,120.3514,23.6169,200,是,否,嘉義站,120.45,23.48,18.24,55,Low Risk
2159,下崙福安宮（香客大樓）,雲林縣口湖鄉,崙中村,福安路24號,120.161904,23.618092,300,是,否,嘉義站,120.45,23.48,33.14,55,Low Risk
2161,永光老人養護中心,雲林縣古坑鄉,永光村,光興路20號,120.558397,23.619838,2,是,否,嘉義站,120.45,23.48,19.08,55,Low Risk
2162,誠正國小,雲林縣水林鄉,蘇秦村,蘇秦村蘇秦路1號,120.2616,23.6206,300,是,否,嘉義站,120.45,23.48,24.76,55,Low Risk
2163,忠孝國小,雲林縣元長鄉,龍岩村,龍岩村148號,120.3146,23.6207,200,是,否,嘉義站,120.45,23.48,20.86,55,Low Risk
2164,育英國小,雲林縣北港鎮,番溝里,番溝84號,120.2786,23.6225,100,是,否,嘉義站,120.45,23.48,23.59,55,Low Risk
2165,永光國小,雲林縣古坑鄉,永光村,文昌路84號,120.5532,23.6259,100,是,是,嘉義站,120.45,23.48,19.34,55,Low Risk
2167,振興宮,雲林縣古坑鄉,永昌村,光昌路158號,120.552,23.6266,20,是,否,嘉義站,120.45,23.48,19.33,55,Low Risk
2171,麻園社區活動中心,雲林縣古坑鄉,麻園村,中洲路41-1號,120.514,23.6282,20,是,否,嘉義站,120.45,23.48,17.72,55,Low Risk
2172,客厝國小,雲林縣元長鄉,頂寮村,頂寮村頂寮路11號,120.3338,23.6285,200,是,否,嘉義站,120.45,23.48,20.32,55,Low Risk
2174,豐德宮廣場,雲林縣水林鄉,蘇秦村,蘇秦村海豊路56-1號,120.2555,23.6313,300,否,是,嘉義站,120.45,23.48,26.0,55,Warning
2179,舊庄國小,雲林縣大埤鄉,怡然村,怡然路92號,120.401574,23.633569,150,是,否,嘉義站,120.45,23.48,17.78,55,Low Risk
2184,新生國小,雲林縣元長鄉,瓦?村,新生路11號,120.3595,23.6362,200,是,否,嘉義站,120.45,23.48,19.67,55,Low Risk
2186,四湖國小,雲林縣四湖鄉,四湖村,中山東路37號,120.2284,23.6366,200,是,否,嘉義站,120.45,23.48,28.52,55,Low Risk
2187,古坑鄉立幼兒園,雲林縣古坑鄉,古坑村,中山路1號,120.5577,23.6367,30,是,是,嘉義站,120.45,23.48,20.59,55,Low Risk
2188,四湖鄉避難收容場所,雲林縣四湖鄉,湖西村,中山西路44-1號,120.224343,23.638093,20,是,否,嘉義站,120.45,23.48,28.95,55,Low Risk
2189,四湖鄉立幼兒園,雲林縣四湖鄉,羊調村,中洋南路10-2號,120.2243,23.6381,40,是,否,嘉義站,120.45,23.48,28.95,55,Low Risk
2190,舊戶政事務所,雲林縣四湖鄉,湖西村,中山西路44號,120.2243,23.6381,40,是,否,嘉義站,120.45,23.48,28.95,55,Low Risk
2191,四湖鄉飛沙集會所避難收容場所,雲林縣四湖鄉,飛沙村,大同路47巷5-1號,120.2243,23.6381,100,是,否,嘉義站,120.45,23.48,28.95,55,Low Risk
2194,廣溝集貨市場,雲林縣四湖鄉,廣溝村,廣溝厝13-7號,120.1979,23.6391,40,是,否,嘉義站,120.45,23.48,31.2,55,Low Risk
2195,四湖參天宮,雲林縣四湖鄉,湖西村,關聖路87號,120.226972,23.639405,1560,是,否,嘉義站,120.45,23.48,28.83,55,Low Risk
2196,朝陽大埔北極殿,雲林縣古坑鄉,朝陽村,大埔45-2號,120.5945,23.6395,50,是,是,嘉義站,120.45,23.48,23.05,55,Low Risk
2198,四湖鄉公所3樓禮堂,雲林縣四湖鄉,湖西村,中山西路44號,120.1747,23.6408,40,是,否,嘉義站,120.45,23.48,33.27,55,Low Risk
2199,仁愛國小,雲林縣元長鄉,潭西村,潭西村潭內路1號,120.2893,23.6409,200,是,否,嘉義站,120.45,23.48,24.26,55,Low Risk
2201,大埤國中,雲林縣大埤鄉,南和村,民權路80號,120.428365,23.641888,187,是,否,嘉義站,120.45,23.48,18.14,55,Low Risk
2203,石龜國小活動中心,雲林縣斗南鎮,石龜里,5鄰南生路1號,120.482209,23.642396,300,是,否,嘉義站,120.45,23.48,18.35,55,Low Risk
2204,調解會暨古坑三村聯合辦公處,雲林縣古坑鄉,古坑村,中山路45號,120.5616,23.6427,20,是,否,嘉義站,120.45,23.48,21.37,55,Low Risk
2206,飛沙國小,雲林縣四湖鄉,飛沙村,大同路26號,120.1773,23.6431,100,是,否,嘉義站,120.45,23.48,33.19,55,Low Risk
2207,湳仔社區活動中心,雲林縣古坑鄉,湳仔村,湳仔村崙子路30號,120.5387,23.6433,20,是,否,嘉義站,120.45,23.48,20.28,55,Low Risk
2208,大埤國小,雲林縣大埤鄉,南和村,中正路23號,120.429371,23.644704,187,是,否,嘉義站,120.45,23.48,18.43,55,Low Risk
2209,新光國小,雲林縣古坑鄉,新庄村,新庄村1-1號,120.5611,23.645,100,是,是,嘉義站,120.45,23.48,21.56,55,Low Risk
2210,元長國中,雲林縣元長鄉,長南村,長南村元南路16號,120.3166,23.6457,500,是,否,嘉義站,120.45,23.48,22.9,55,Low Risk
2211,"石頭公園渡假山莊含蓮園休閒民宿,石",雲林縣古坑鄉,古坑村,朝陽路1之286號,120.588,23.6457,130,是,是,嘉義站,120.45,23.48,23.18,55,Low Risk
2213,古坑國中,雲林縣古坑鄉,朝陽村,朝陽路2號,120.567,23.6462,200,是,是,嘉義站,120.45,23.48,21.99,55,Low Risk
2214,嘉興國小,雲林縣大埤鄉,嘉興村,嘉興65號,120.457078,23.647242,125,是,否,嘉義站,120.45,23.48,18.61,55,Low Risk
2216,元長鄉公所大樓,雲林縣元長鄉,長南村,長南村仁愛街2號,120.3148,23.6497,200,是,否,嘉義站,120.45,23.48,23.37,55,Low Risk
2217,聯美國小,雲林縣大埤鄉,聯美村,聯豐路99號,120.397799,23.650369,100,是,否,嘉義站,120.45,23.48,19.68,55,Low Risk
2218,三崙國小,雲林縣四湖鄉,崙南村,延平南路18號,120.15602,23.6517,100,是,否,嘉義站,120.45,23.48,35.53,55,Low Risk
2221,元長國小,雲林縣元長鄉,長南村,長南村元西路76號,120.3092,23.6522,500,是,否,嘉義站,120.45,23.48,23.93,55,Low Risk
2223,荷苞建德寺,雲林縣古坑鄉,荷苞村,小坑5號,120.5914,23.654,200,是,是,嘉義站,120.45,23.48,24.13,55,Low Risk
2225,信義國小,雲林縣元長鄉,五塊村,五塊村北水8號,120.2804,23.6571,200,是,否,嘉義站,120.45,23.48,26.2,55,Low Risk
2226,三條崙海清宮,雲林縣四湖鄉,崙北村,海清路93號,120.1534,23.6576,500,是,否,嘉義站,120.45,23.48,36.11,55,Low Risk
2228,豐田活動中心,雲林縣大埤鄉,豐田村,豐田12-1號,120.442375,23.65841,50,是,否,嘉義站,120.45,23.48,19.85,55,Low Risk
2229,和平國小,雲林縣元長鄉,子茂村,子茂村4號,120.3362,23.6586,200,是,否,嘉義站,120.45,23.48,23.0,55,Low Risk
2230,下庄活動中心,雲林縣土庫鎮,溪邊里,下庄18-1號,120.3853,23.6588,46,是,否,嘉義站,120.45,23.48,20.95,55,Low Risk
2233,綺湖社區?人活動中心,雲林縣土庫鎮,奮起里,綺湖134號,120.3601,23.661,35,是,否,嘉義站,120.45,23.48,22.11,55,Low Risk
2234,仁和國小,雲林縣大埤鄉,豐岡村,仁和路4號,120.420525,23.661589,100,是,否,嘉義站,120.45,23.48,20.41,55,Low Risk
2235,水碓國小,雲林縣古坑鄉,水碓村,水碓路97號,120.5662,23.6623,200,是,是,嘉義站,120.45,23.48,23.48,55,Low Risk
2238,嘉隆社區活動中心,雲林縣東勢鄉,嘉隆村,東勢鄉嘉隆村守密街51之1號,120.2592,23.6656,78,是,否,嘉義站,120.45,23.48,28.36,55,Low Risk
2239,溪埔寮農民休閒活動中心,雲林縣土庫鎮,溪邊里,溪埔27-2號,120.3939,23.6666,113,是,否,嘉義站,120.45,23.48,21.52,55,Low Risk
2240,橋真國小,雲林縣斗南鎮,明昌里,延平路二段642號,120.4751,23.6675,375,是,否,嘉義站,120.45,23.48,21.01,55,Low Risk
2241,安南宮,雲林縣臺西鄉,牛厝村,成功路178號,120.2098,23.6676,100,是,否,嘉義站,120.45,23.48,32.16,55,Low Risk
2243,田心社區活動中心,雲林縣古坑鄉,田心村,田心路59號之1,120.5413,23.6693,20,是,否,嘉義站,120.45,23.48,23.01,55,Low Risk
2245,埤腳活動中心,雲林縣土庫鎮,埤腳里,埤腳115-1號,120.3489,23.67,67,是,否,嘉義站,120.45,23.48,23.51,55,Low Risk
2249,東勢國民中學活動中心,雲林縣東勢鄉,嘉隆村,東勢鄉嘉隆村東榮路65號,120.2571,23.6724,200,是,否,嘉義站,120.45,23.48,29.05,55,Low Risk
2250,高林社區活動中心,雲林縣古坑鄉,高林村,高林路61號,120.5702,23.6737,20,是,否,嘉義站,120.45,23.48,24.78,55,Low Risk
2251,東南社區活動中心,雲林縣東勢鄉,東南村,東勢鄉東南村東榮路9巷8-1號,120.2555,23.6739,81,是,否,嘉義站,120.45,23.48,29.29,55,Low Risk
2253,東勢國民小學活動中心,雲林縣東勢鄉,東南村,東榮路29巷9號,120.2571,23.6743,238,是,否,嘉義站,120.45,23.48,29.21,55,Low Risk
2255,東勢鄉賜安宮香客大樓,雲林縣東勢鄉,東南村,四安路25號,120.2542,23.6744,134,是,否,嘉義站,120.45,23.48,29.42,55,Low Risk
2256,東勢鄉公所3樓,雲林縣東勢鄉,東南村,東勢鄉東南村所前街3號,120.2527,23.6754,262,是,否,嘉義站,120.45,23.48,29.6,55,Low Risk
2257,順安宮明德大樓,雲林縣斗南鎮,明昌里,長安路126號,120.47345,23.675538,240,是,否,嘉義站,120.45,23.48,21.87,55,Low Risk
2259,程海社區活動中心,雲林縣東勢鄉,程海村,東勢鄉程海村程海路53號,120.2325,23.6761,56,是,否,嘉義站,120.45,23.48,31.09,55,Low Risk
2260,第一老人文康活動中心,雲林縣土庫鎮,順天里,新建路1-6號,120.388,23.6766,96,是,否,嘉義站,120.45,23.48,22.76,55,Low Risk
2261,林厝寮順天府,雲林縣四湖鄉,林東村,中華路81號,120.1798,23.677,150,是,否,嘉義站,120.45,23.48,35.19,55,Low Risk
2262,東明國中,雲林縣斗南鎮,西岐里,中興路111號,120.4701,23.6778,252,是,否,嘉義站,120.45,23.48,22.09,55,Low Risk
2263,東北社區活動中心,雲林縣東勢鄉,東北村,東勢鄉東北村民權路110號,120.2583,23.6779,82,是,否,嘉義站,120.45,23.48,29.43,55,Low Risk
2264,扶朝活動中心,雲林縣土庫鎮,埤腳里,扶朝40-8號,120.3624,23.6787,96,是,否,嘉義站,120.45,23.48,23.83,55,Low Risk
2265,山內國小,雲林縣元長鄉,山內村,山內村南山路3號,120.3124,23.6791,200,是,否,嘉義站,120.45,23.48,26.21,55,Low Risk
2266,復興社區活動中心,雲林縣東勢鄉,復興村,東勢鄉復興村復興路28-1號,120.2781,23.6798,56,是,否,嘉義站,120.45,23.48,28.29,55,Low Risk
2267,斗南國小,雲林縣斗南鎮,西岐里,文昌路150號,120.4795,23.6803,525,是,否,嘉義站,120.45,23.48,22.47,55,Low Risk
2268,斗南高中,雲林縣斗南鎮,西岐里,中山路202號,120.4772,23.6811,485,是,否,嘉義站,120.45,23.48,22.53,55,Low Risk
2269,崙?社區活動中心,雲林縣斗六市,崙?里,仁義路38號,120.5421,23.6811,50,是,否,嘉義站,120.45,23.48,24.25,55,Low Risk
2270,嘉東社區活動中心,雲林縣斗六市,嘉東里,嘉東中路21號,120.5529,23.6816,40,是,否,嘉義站,120.45,23.48,24.75,55,Low Risk
2271,土庫鎮公所活動中心,雲林縣土庫鎮,石廟里,中興路175號,120.3898,23.6822,44,是,否,嘉義站,120.45,23.48,23.31,55,Low Risk
2272,月眉社區活動中心,雲林縣東勢鄉,月眉村,東勢鄉月眉村月興路5-1號,120.2833,23.683,54,是,否,嘉義站,120.45,23.48,28.25,55,Low Risk
2273,深圳社區活動中心,雲林縣斗六市,久安里,永興路44-1號,120.5188,23.683011,60,是,否,嘉義站,120.45,23.48,23.64,55,Low Risk
2274,尚德國小操場,雲林縣臺西鄉,溪頂村,溪頂12號,120.18994,23.683116,150,否,是,嘉義站,120.45,23.48,34.82,55,Warning
2275,他里霧親水公園,雲林縣斗南鎮,西岐里,西岐段1454-4號,120.473687,23.683638,3079,否,是,嘉義站,120.45,23.48,22.77,55,Warning
2276,大荖里活動中心,雲林縣土庫鎮,大荖里,大荖路47號,120.3692,23.6842,60,是,否,嘉義站,120.45,23.48,24.15,55,Low Risk
2278,東和國小,雲林縣古坑鄉,東和村,文化路120號,120.5686,23.6849,100,是,是,嘉義站,120.45,23.48,25.79,55,Low Risk
2281,土庫國中樂群堂,雲林縣土庫鎮,石廟里,復興路318號,120.3886,23.6862,400,是,否,嘉義站,120.45,23.48,23.77,55,Low Risk
2282,棋山國小,雲林縣古坑鄉,棋盤村,棋山49號,120.6038,23.6864,100,是,是,嘉義站,120.45,23.48,27.79,55,Low Risk
2284,興南社區活動中心,雲林縣虎尾鎮,興南里,興南57之5號,120.4392,23.6905,102,是,否,嘉義站,120.45,23.48,23.43,55,Low Risk
2285,雲林縣褒忠鄉公所,雲林縣褒忠鄉,中民村,褒忠鄉中民村中正路451號,120.304,23.6912,150,是,否,嘉義站,120.45,23.48,27.8,55,Low Risk
2286,南聖宮,雲林縣斗六市,林頭里,南聖路301號,120.5675,23.6921,200,是,否,嘉義站,120.45,23.48,26.45,55,Low Risk
2287,龍潭社區活動中心,雲林縣東勢鄉,龍潭村,東勢鄉龍潭村仁愛路43號,120.2421,23.6924,56,是,否,嘉義站,120.45,23.48,31.73,55,Low Risk
2289,重光社區活動中心,雲林縣斗六市,重光里,重光路43號,120.56614,23.693394,80,是,否,嘉義站,120.45,23.48,26.52,55,Low Risk
2291,五榔農民活動中心,雲林縣臺西鄉,五榔村,五榔24-2號,120.229553,23.69461,150,是,否,嘉義站,120.45,23.48,32.77,55,Low Risk
2292,昌南社區活動中心,雲林縣東勢鄉,昌南村,東勢鄉昌南村昌南路119-2號,120.2608,23.6954,32,是,否,嘉義站,120.45,23.48,30.75,55,Low Risk
2294,長平社區活動中心,雲林縣斗六市,長平里,長平南路38號,120.502,23.6965,80,是,否,嘉義站,120.45,23.48,24.65,55,Low Risk
2295,雲林縣私立揚子中學活動中心,雲林縣虎尾鎮,穎川里,林森路二段541號,120.42327,23.696759,56,是,否,嘉義站,120.45,23.48,24.26,55,Low Risk
2297,三合社區活動中心,雲林縣虎尾鎮,三合里,舊部31之1號,120.4063,23.6977,21,是,否,嘉義站,120.45,23.48,24.61,55,Low Risk
2299,褒忠國中,雲林縣褒忠鄉,埔姜村,褒忠鄉埔姜村中勝路62號,120.3108,23.6992,300,是,否,嘉義站,120.45,23.48,28.2,55,Low Risk
2300,慈海宮,雲林縣臺西鄉,海口村,中山路399巷35-1號,120.191,23.6996,350,是,否,嘉義站,120.45,23.48,35.96,55,Low Risk
2301,馬鳴山鎮安宮,雲林縣褒忠鄉,馬鳴村,褒忠鄉馬鳴村鎮安路31號,120.2787,23.6998,200,是,否,嘉義站,120.45,23.48,30.03,55,Low Risk
2302,雲林國中,雲林縣斗六市,,明德路599號,120.532757,23.699976,1000,是,否,嘉義站,120.45,23.48,25.87,55,Low Risk
2303,梅林社區活動中心,雲林縣斗六市,梅林里,內林路77-1號,120.6046,23.7003,40,是,否,嘉義站,120.45,23.48,29.12,55,Low Risk
2304,安海宮,雲林縣臺西鄉,台西村,民權路6巷2號,120.2009,23.7004,300,是,否,嘉義站,120.45,23.48,35.28,55,Low Risk
2305,褒忠國小,雲林縣褒忠鄉,埔姜村,褒忠鄉埔姜村中勝路72號,120.3105,23.7008,300,是,否,嘉義站,120.45,23.48,28.37,55,Low Risk
2306,芳草社區活動中心,雲林縣虎尾鎮,芳草里,芳草69之1號,120.3802,23.7008,122,是,否,嘉義站,120.45,23.48,25.56,55,Low Risk
2307,臺西國中操場,雲林縣臺西鄉,海口村,中山路408號,120.191626,23.701187,350,否,是,嘉義站,120.45,23.48,36.03,55,Warning
2309,褒忠鄉立托兒所,雲林縣褒忠鄉,埔姜村,褒忠鄉埔姜村中勝路72-2號,120.3113,23.7015,200,是,否,嘉義站,120.45,23.48,28.4,55,Low Risk
2310,安南社區活動中心,雲林縣東勢鄉,安南村,東勢鄉安南村安南路2之2號,120.2524,23.7016,34,是,否,嘉義站,120.45,23.48,31.82,55,Low Risk
2311,虎尾科技大學第四期教室,雲林縣虎尾鎮,西安里,文化路64號（進修推廣部）,120.4296,23.7017,63,是,否,嘉義站,120.45,23.48,24.74,55,Low Risk
2312,虎尾科技大學第三期教室,雲林縣虎尾鎮,西安里,文化路64號（教務處）,120.4296,23.7017,88,是,否,嘉義站,120.45,23.48,24.74,55,Low Risk
2313,虎尾科技大學第ㄧ期教室,雲林縣虎尾鎮,西安里,文化路64號（通識中心）,120.4296,23.7017,256,是,否,嘉義站,120.45,23.48,24.74,55,Low Risk
2314,虎尾科技大學第二期教室,雲林縣虎尾鎮,西安里,文化路64號（教務處）,120.4296,23.7017,390,是,否,嘉義站,120.45,23.48,24.74,55,Low Risk
2315,臺西國小操場,雲林縣臺西鄉,台西村,民權路9號,120.199483,23.701788,150,否,是,嘉義站,120.45,23.48,35.49,55,Warning
2317,新吉社區活動中心,雲林縣虎尾鎮,新吉里,新吉61之1號,120.419,23.7039,103,是,否,嘉義站,120.45,23.48,25.1,55,Low Risk
2318,西屯社區活動中心,雲林縣虎尾鎮,西屯里,164之1號,120.3893,23.7044,117,是,否,嘉義站,120.45,23.48,25.71,55,Low Risk
2319,南平活動中心,雲林縣土庫鎮,南平里,仁愛街31號,120.3532,23.7045,74,是,否,嘉義站,120.45,23.48,26.84,55,Low Risk
2320,東屯社區活動中心,雲林縣虎尾鎮,東屯里,162號,120.3903,23.7045,54,是,否,嘉義站,120.45,23.48,25.69,55,Low Risk
2321,崇修堂,雲林縣斗六市,,中山路149巷20號,120.54064,23.704635,200,是,否,嘉義站,120.45,23.48,26.63,55,Low Risk
2322,復興國小,雲林縣褒忠鄉,新湖村,褒忠鄉新湖村復興路71號,120.2839,23.7048,150,是,否,嘉義站,120.45,23.48,30.19,55,Low Risk
2324,安南國民小學活動中心,雲林縣東勢鄉,安南村,東勢鄉安南村安南路109號,120.2492,23.705,234,是,否,嘉義站,120.45,23.48,32.32,55,Low Risk
2325,梅林國小,雲林縣斗六市,梅林里,梅林路256號,120.594878,23.705004,200,是,否,嘉義站,120.45,23.48,29.05,55,Low Risk
2326,馬光國小學生活動中心,雲林縣土庫鎮,南平里,馬光路174號,120.3536,23.7053,297,是,否,嘉義站,120.45,23.48,26.91,55,Low Risk
2327,立仁國小活動中心,雲林縣虎尾鎮,立仁里,立仁街40號,120.4283,23.7059,114,是,否,嘉義站,120.45,23.48,25.22,55,Low Risk
2328,忠孝里集會所活動中心,雲林縣斗六市,忠孝里,中正路7號,120.5402,23.7061,50,是,否,嘉義站,120.45,23.48,26.77,55,Low Risk
2329,第二老人文康活動中心,雲林縣土庫鎮,西平里,民權路43-2號,120.3511,23.7066,111,是,否,嘉義站,120.45,23.48,27.14,55,Low Risk
2330,信義里集會所活動中心,雲林縣斗六市,信義里,文化路6號4樓,120.5499,23.7067,50,是,否,嘉義站,120.45,23.48,27.19,55,Low Risk
2331,正心中學,雲林縣斗六市,,正心路1號,120.5363,23.7072,1200,是,否,嘉義站,120.45,23.48,26.75,55,Low Risk
2332,平和國小地下室,雲林縣虎尾鎮,平和里,光復路22號,120.450732,23.707249,126,是,否,嘉義站,120.45,23.48,25.27,55,Low Risk
2335,北溪社區活動中心,雲林縣虎尾鎮,北溪里,北溪81之1號,120.4045,23.7095,97,是,否,嘉義站,120.45,23.48,25.94,55,Low Risk
2336,國立虎尾高級中學金英館,雲林縣虎尾鎮,新興里,光復路222號,120.4433,23.7095,357,是,否,嘉義站,120.45,23.48,25.53,55,Low Risk
2339,下溪社區活動中心,雲林縣虎尾鎮,下溪里,大庄77-1號,120.4605,23.7102,69,是,否,嘉義站,120.45,23.48,25.62,55,Low Risk
2341,同安國小活動中心,雲林縣東勢鄉,同安村,東勢鄉同安村同安路67號,120.2657,23.7116,91,是,否,嘉義站,120.45,23.48,31.87,55,Low Risk
2342,多功能活動中心,雲林縣虎尾鎮,平和里,大成街123號,120.4491,23.7116,360,是,否,嘉義站,120.45,23.48,25.75,55,Low Risk
